order_id,invoice_no,order_date,invoice_date,delivery_date,payment_due_date,vendor_id,vendor_name,gst_number,vendor_state,vendor_contact,item_id,item_name,item_category,hsn_code,quantity,unit,unit_price,taxable_amount,cgst_rate,cgst_amount,sgst_rate,sgst_amount,total_tax,total_invoice_amount,payment_status,payment_mode,payment_date,transaction_id,transport_mode,eway_bill_no,received_by,quality_check_status,remarks
80,INV-10080,2024-04-28,2024-05-02,2024-05-07,2024-06-01,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+918477705422,I005,Knitted Cloth,Fabric,6001,358,Kg,228,81624,9,7346.16,9,7346.16,14692.32,96316.32,Paid,RTGS,2024-05-02,TXN613642,Road,EWB1656843,Kumar,Rejected,
81,INV-10081,2025-01-10,2025-01-14,2025-01-18,2025-02-13,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919490304443,I003,Grey Fabric,Fabric,6006,332,Kg,381,126492,9,11384.28,9,11384.28,22768.56,149260.56,Partial,NEFT,2025-01-14,TXN612368,Road,EWB9388292,Kumar,Rejected,
82,INV-10082,2024-12-03,2024-12-04,2024-12-11,2025-01-03,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916437077742,I002,Polyester Yarn,Yarn,5402,131,Kg,338,44278,9,3985.02,9,3985.02,7970.04,52248.04,Paid,RTGS,,TXN559988,Courier,EWB8606837,Suresh,Rejected,
83,INV-10083,2024-10-04,2024-10-09,2024-10-10,2024-11-08,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+918175952443,I004,Dyed Fabric,Fabric,6005,479,Kg,479,229441,9,20649.69,9,20649.69,41299.38,270740.38,Paid,RTGS,2024-10-09,TXN231969,Road,EWB8170905,Ravi,Approved,
84,INV-10084,2024-06-06,2024-06-09,2024-06-15,2024-07-09,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918483646917,I002,Polyester Yarn,Yarn,5402,871,Kg,314,273494,9,24614.46,9,24614.46,49228.92,322722.92,Partial,UPI,2024-06-09,TXN265881,Courier,EWB4433720,Anita,Approved,
85,INV-10085,2025-11-10,2025-11-13,2025-11-14,2025-12-13,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918351559099,I001,Cotton Yarn,Yarn,5205,253,Kg,421,106513,9,9586.17,9,9586.17,19172.34,125685.34,Pending,UPI,,TXN591338,Road,EWB8610474,Suresh,Approved,
86,INV-10086,2024-03-21,2024-03-26,2024-03-31,2024-04-25,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918652946954,I004,Dyed Fabric,Fabric,6005,181,Kg,419,75839,9,6825.51,9,6825.51,13651.02,89490.02,Paid,Cheque,,TXN582537,Courier,EWB9157182,Ravi,Rejected,
87,INV-10087,2024-04-18,2024-04-20,2024-04-24,2024-05-20,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+918924287770,I005,Knitted Cloth,Fabric,6001,214,Kg,355,75970,9,6837.3,9,6837.3,13674.6,89644.6,Partial,RTGS,2024-04-20,TXN830434,Courier,EWB9970061,Anita,Approved,
88,INV-10088,2024-10-11,2024-10-15,2024-10-19,2024-11-14,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+917755407524,I005,Knitted Cloth,Fabric,6001,571,Kg,484,276364,9,24872.76,9,24872.76,49745.52,326109.52,Partial,UPI,2024-10-15,TXN792362,Road,EWB7006488,Suresh,Rejected,
89,INV-10089,2024-12-22,2024-12-23,2024-12-26,2025-01-22,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+917573153782,I001,Cotton Yarn,Yarn,5205,624,Kg,275,171600,9,15444.0,9,15444.0,30888.0,202488.0,Paid,Cheque,2024-12-23,TXN314276,Courier,EWB3133688,Ravi,Approved,
90,INV-10090,2025-02-26,2025-03-02,2025-03-07,2025-04-01,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+919161063219,I003,Grey Fabric,Fabric,6006,980,Kg,488,478240,9,43041.6,9,43041.6,86083.2,564323.2,Paid,UPI,,TXN424795,Courier,EWB9301401,Suresh,Approved,
91,INV-10091,2024-08-28,2024-09-01,2024-09-07,2024-10-01,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+919389379122,I003,Grey Fabric,Fabric,6006,336,Kg,344,115584,9,10402.56,9,10402.56,20805.12,136389.12,Pending,Cheque,,TXN958436,Road,EWB4306943,Suresh,Approved,
92,INV-10092,2024-09-25,2024-09-28,2024-10-04,2024-10-28,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918021958042,I001,Cotton Yarn,Yarn,5205,419,Kg,442,185198,9,16667.82,9,16667.82,33335.64,218533.64,Pending,RTGS,2024-09-28,TXN381381,Courier,EWB9252477,Suresh,Rejected,
93,INV-10093,2024-03-01,2024-03-04,2024-03-11,2024-04-03,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+916755301229,I004,Dyed Fabric,Fabric,6005,235,Kg,385,90475,9,8142.75,9,8142.75,16285.5,106760.5,Partial,NEFT,,TXN182713,Road,EWB2649604,Anita,Approved,
94,INV-10094,2024-12-16,2024-12-20,2024-12-27,2025-01-19,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+918040688367,I005,Knitted Cloth,Fabric,6001,141,Kg,392,55272,9,4974.48,9,4974.48,9948.96,65220.96,Paid,NEFT,2024-12-20,TXN185986,Road,EWB3860263,Anita,Approved,
95,INV-10095,2025-06-08,2025-06-12,2025-06-19,2025-07-12,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919895802055,I005,Knitted Cloth,Fabric,6001,767,Kg,321,246207,9,22158.63,9,22158.63,44317.26,290524.26,Pending,NEFT,2025-06-12,TXN442583,Courier,EWB8655413,Ravi,Rejected,
96,INV-10096,2025-10-07,2025-10-10,2025-10-17,2025-11-09,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+916406529974,I002,Polyester Yarn,Yarn,5402,555,Kg,439,243645,9,21928.05,9,21928.05,43856.1,287501.1,Pending,UPI,2025-10-10,TXN711201,Road,EWB5754189,Kumar,Approved,
97,INV-10097,2025-01-15,2025-01-17,2025-01-20,2025-02-16,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+917939854212,I001,Cotton Yarn,Yarn,5205,617,Kg,293,180781,9,16270.29,9,16270.29,32540.58,213321.58000000002,Paid,NEFT,2025-01-17,TXN495091,Road,EWB2560431,Suresh,Rejected,
98,INV-10098,2025-06-30,2025-07-01,2025-07-07,2025-07-31,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918256623222,I004,Dyed Fabric,Fabric,6005,780,Kg,484,377520,9,33976.8,9,33976.8,67953.6,445473.6,Paid,Cheque,2025-07-01,TXN384919,Courier,EWB8563492,Suresh,Rejected,
99,INV-10099,2026-01-05,2026-01-06,2026-01-11,2026-02-05,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+916890719246,I002,Polyester Yarn,Yarn,5402,258,Kg,158,40764,9,3668.76,9,3668.76,7337.52,48101.520000000004,Pending,UPI,2026-01-06,TXN137424,Road,EWB1378656,Kumar,Approved,
100,INV-10100,2024-11-11,2024-11-15,2024-11-19,2024-12-15,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+916829091128,I004,Dyed Fabric,Fabric,6005,734,Kg,169,124046,9,11164.14,9,11164.14,22328.28,146374.28,Pending,Cheque,2024-11-15,TXN978378,Courier,EWB5629762,Kumar,Rejected,
101,INV-10101,2024-04-09,2024-04-10,2024-04-14,2024-05-10,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+919565948622,I004,Dyed Fabric,Fabric,6005,218,Kg,290,63220,9,5689.8,9,5689.8,11379.6,74599.6,Paid,Cheque,,TXN755221,Courier,EWB2071245,Anita,Rejected,
102,INV-10102,2024-03-09,2024-03-11,2024-03-12,2024-04-10,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+917571157132,I003,Grey Fabric,Fabric,6006,728,Kg,329,239512,9,21556.08,9,21556.08,43112.16,282624.16000000003,Pending,NEFT,2024-03-11,TXN915229,Courier,EWB6481648,Kumar,Approved,
103,INV-10103,2025-01-15,2025-01-17,2025-01-24,2025-02-16,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+917299479591,I004,Dyed Fabric,Fabric,6005,283,Kg,177,50091,9,4508.19,9,4508.19,9016.38,59107.38,Pending,NEFT,2025-01-17,TXN591136,Road,EWB9249326,Ravi,Approved,
104,INV-10104,2026-01-05,2026-01-08,2026-01-10,2026-02-07,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918593589487,I003,Grey Fabric,Fabric,6006,562,Kg,295,165790,9,14921.1,9,14921.1,29842.2,195632.2,Paid,UPI,2026-01-08,TXN541550,Courier,EWB8106959,Ravi,Rejected,
105,INV-10105,2026-01-06,2026-01-11,2026-01-17,2026-02-10,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+918289412427,I001,Cotton Yarn,Yarn,5205,960,Kg,422,405120,9,36460.8,9,36460.8,72921.6,478041.6,Pending,Cheque,2026-01-11,TXN494535,Courier,EWB9737605,Suresh,Approved,
106,INV-10106,2024-08-26,2024-08-31,2024-09-02,2024-09-30,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+918363200453,I004,Dyed Fabric,Fabric,6005,832,Kg,199,165568,9,14901.12,9,14901.12,29802.24,195370.24,Paid,Cheque,,TXN146897,Road,EWB7604964,Ravi,Approved,
107,INV-10107,2024-05-11,2024-05-16,2024-05-22,2024-06-15,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916033274434,I001,Cotton Yarn,Yarn,5205,253,Kg,176,44528,9,4007.52,9,4007.52,8015.04,52543.04,Partial,RTGS,,TXN430632,Courier,EWB1018724,Ravi,Rejected,
108,INV-10108,2025-11-10,2025-11-14,2025-11-15,2025-12-14,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+919971920722,I004,Dyed Fabric,Fabric,6005,925,Kg,174,160950,9,14485.5,9,14485.5,28971.0,189921.0,Paid,UPI,,TXN970467,Courier,EWB8410917,Suresh,Rejected,
109,INV-10109,2025-11-28,2025-12-02,2025-12-05,2026-01-01,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+918027590650,I001,Cotton Yarn,Yarn,5205,408,Kg,193,78744,9,7086.96,9,7086.96,14173.92,92917.92,Partial,Cheque,2025-12-02,TXN590531,Courier,EWB7723296,Ravi,Approved,
110,INV-10110,2025-12-01,2025-12-06,2025-12-09,2026-01-05,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+919136850348,I005,Knitted Cloth,Fabric,6001,317,Kg,200,63400,9,5706.0,9,5706.0,11412.0,74812.0,Paid,RTGS,2025-12-06,TXN566413,Road,EWB6000065,Ravi,Rejected,
111,INV-10111,2024-07-12,2024-07-14,2024-07-15,2024-08-13,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918708668363,I002,Polyester Yarn,Yarn,5402,324,Kg,322,104328,9,9389.52,9,9389.52,18779.04,123107.04000000001,Paid,NEFT,,TXN335298,Road,EWB7997231,Suresh,Rejected,
112,INV-10112,2025-11-28,2025-12-01,2025-12-03,2025-12-31,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+918915584407,I005,Knitted Cloth,Fabric,6001,975,Kg,318,310050,9,27904.5,9,27904.5,55809.0,365859.0,Paid,NEFT,,TXN315461,Road,EWB7789600,Ravi,Rejected,
113,INV-10113,2024-10-28,2024-10-30,2024-11-02,2024-11-29,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+919660233867,I005,Knitted Cloth,Fabric,6001,479,Kg,458,219382,9,19744.38,9,19744.38,39488.76,258870.76,Pending,UPI,2024-10-30,TXN708712,Courier,EWB7427298,Anita,Approved,
114,INV-10114,2025-01-05,2025-01-07,2025-01-10,2025-02-06,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+919776090045,I003,Grey Fabric,Fabric,6006,698,Kg,231,161238,9,14511.42,9,14511.42,29022.84,190260.84,Paid,UPI,,TXN584663,Courier,EWB8611720,Ravi,Approved,
115,INV-10115,2025-03-25,2025-03-26,2025-04-01,2025-04-25,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918233121165,I001,Cotton Yarn,Yarn,5205,280,Kg,416,116480,9,10483.2,9,10483.2,20966.4,137446.4,Partial,NEFT,,TXN890787,Courier,EWB5349731,Suresh,Rejected,
116,INV-10116,2025-08-28,2025-08-30,2025-09-03,2025-09-29,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+916507202232,I001,Cotton Yarn,Yarn,5205,996,Kg,309,307764,9,27698.76,9,27698.76,55397.52,363161.52,Pending,Cheque,,TXN807481,Courier,EWB1199770,Anita,Rejected,
117,INV-10117,2024-08-06,2024-08-09,2024-08-13,2024-09-08,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+918926783457,I003,Grey Fabric,Fabric,6006,364,Kg,333,121212,9,10909.08,9,10909.08,21818.16,143030.16,Partial,NEFT,2024-08-09,TXN245411,Courier,EWB4275940,Ravi,Rejected,
118,INV-10118,2024-11-24,2024-11-25,2024-12-02,2024-12-25,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+916305119396,I004,Dyed Fabric,Fabric,6005,419,Kg,343,143717,9,12934.53,9,12934.53,25869.06,169586.06,Pending,RTGS,2024-11-25,TXN233936,Road,EWB3256491,Suresh,Approved,
119,INV-10119,2025-12-06,2025-12-11,2025-12-13,2026-01-10,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+917042600640,I002,Polyester Yarn,Yarn,5402,875,Kg,164,143500,9,12915.0,9,12915.0,25830.0,169330.0,Paid,NEFT,,TXN619683,Courier,EWB9088732,Ravi,Approved,
120,INV-10120,2024-05-21,2024-05-26,2024-05-27,2024-06-25,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+916953934285,I001,Cotton Yarn,Yarn,5205,968,Kg,499,483032,9,43472.88,9,43472.88,86945.76,569977.76,Paid,UPI,2024-05-26,TXN509044,Courier,EWB3306418,Suresh,Rejected,
121,INV-10121,2024-02-25,2024-02-28,2024-03-01,2024-03-29,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+919260965690,I002,Polyester Yarn,Yarn,5402,873,Kg,440,384120,9,34570.8,9,34570.8,69141.6,453261.6,Paid,RTGS,,TXN214396,Road,EWB5800773,Anita,Rejected,
122,INV-10122,2024-03-28,2024-03-29,2024-04-03,2024-04-28,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+918989272698,I005,Knitted Cloth,Fabric,6001,436,Kg,154,67144,9,6042.96,9,6042.96,12085.92,79229.92,Paid,RTGS,,TXN316465,Road,EWB7505625,Kumar,Approved,
123,INV-10123,2025-05-03,2025-05-06,2025-05-12,2025-06-05,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+919401852487,I003,Grey Fabric,Fabric,6006,166,Kg,343,56938,9,5124.42,9,5124.42,10248.84,67186.84,Partial,UPI,,TXN818622,Courier,EWB4119268,Suresh,Approved,
124,INV-10124,2025-11-24,2025-11-28,2025-11-30,2025-12-28,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+917835280161,I003,Grey Fabric,Fabric,6006,622,Kg,154,95788,9,8620.92,9,8620.92,17241.84,113029.84,Paid,NEFT,2025-11-28,TXN747228,Road,EWB7657667,Suresh,Approved,
125,INV-10125,2025-04-18,2025-04-20,2025-04-22,2025-05-20,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+919175699334,I005,Knitted Cloth,Fabric,6001,452,Kg,494,223288,9,20095.92,9,20095.92,40191.84,263479.83999999997,Paid,Cheque,2025-04-20,TXN952720,Road,EWB8510301,Kumar,Approved,
126,INV-10126,2024-10-28,2024-10-30,2024-11-02,2024-11-29,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917679930788,I004,Dyed Fabric,Fabric,6005,623,Kg,291,181293,9,16316.37,9,16316.37,32632.74,213925.74,Paid,RTGS,,TXN901684,Road,EWB2983665,Anita,Approved,
127,INV-10127,2025-08-25,2025-08-26,2025-09-02,2025-09-25,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+917449670564,I004,Dyed Fabric,Fabric,6005,578,Kg,267,154326,9,13889.34,9,13889.34,27778.68,182104.68,Pending,UPI,2025-08-26,TXN548072,Courier,EWB6077938,Ravi,Approved,
128,INV-10128,2024-08-03,2024-08-08,2024-08-12,2024-09-07,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918406207736,I001,Cotton Yarn,Yarn,5205,408,Kg,443,180744,9,16266.96,9,16266.96,32533.92,213277.91999999998,Partial,UPI,2024-08-08,TXN629941,Road,EWB5316833,Kumar,Approved,
129,INV-10129,2025-04-01,2025-04-05,2025-04-07,2025-05-05,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+919267018085,I004,Dyed Fabric,Fabric,6005,473,Kg,186,87978,9,7918.02,9,7918.02,15836.04,103814.04000000001,Paid,NEFT,2025-04-05,TXN661117,Courier,EWB2794275,Anita,Rejected,
130,INV-10130,2025-06-07,2025-06-10,2025-06-15,2025-07-10,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+916242499116,I003,Grey Fabric,Fabric,6006,100,Kg,157,15700,9,1413.0,9,1413.0,2826.0,18526.0,Partial,NEFT,,TXN725967,Road,EWB7304880,Ravi,Approved,
131,INV-10131,2025-01-30,2025-02-03,2025-02-10,2025-03-05,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+916217315100,I003,Grey Fabric,Fabric,6006,256,Kg,312,79872,9,7188.48,9,7188.48,14376.96,94248.95999999999,Paid,UPI,,TXN823983,Road,EWB8919985,Kumar,Rejected,
132,INV-10132,2025-11-17,2025-11-21,2025-11-23,2025-12-21,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+918702031841,I004,Dyed Fabric,Fabric,6005,913,Kg,353,322289,9,29006.01,9,29006.01,58012.02,380301.02,Pending,NEFT,2025-11-21,TXN946803,Courier,EWB9359323,Ravi,Approved,
133,INV-10133,2025-06-20,2025-06-23,2025-06-25,2025-07-23,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+917266065446,I001,Cotton Yarn,Yarn,5205,560,Kg,372,208320,9,18748.8,9,18748.8,37497.6,245817.6,Pending,RTGS,2025-06-23,TXN479587,Road,EWB3207531,Ravi,Rejected,
134,INV-10134,2024-08-12,2024-08-17,2024-08-23,2024-09-16,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+918492465898,I001,Cotton Yarn,Yarn,5205,337,Kg,164,55268,9,4974.12,9,4974.12,9948.24,65216.24,Pending,Cheque,2024-08-17,TXN510612,Courier,EWB4655701,Ravi,Approved,
135,INV-10135,2024-02-17,2024-02-20,2024-02-25,2024-03-21,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+917397609504,I001,Cotton Yarn,Yarn,5205,212,Kg,192,40704,9,3663.36,9,3663.36,7326.72,48030.72,Partial,NEFT,2024-02-20,TXN408488,Road,EWB2878671,Anita,Approved,
136,INV-10136,2025-10-31,2025-11-05,2025-11-10,2025-12-05,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+917108534822,I001,Cotton Yarn,Yarn,5205,333,Kg,480,159840,9,14385.6,9,14385.6,28771.2,188611.2,Paid,Cheque,2025-11-05,TXN749832,Courier,EWB1389736,Kumar,Rejected,
137,INV-10137,2025-08-12,2025-08-14,2025-08-17,2025-09-13,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917247349749,I001,Cotton Yarn,Yarn,5205,943,Kg,351,330993,9,29789.37,9,29789.37,59578.74,390571.74,Partial,NEFT,,TXN123495,Road,EWB5715669,Anita,Approved,
138,INV-10138,2025-10-09,2025-10-13,2025-10-20,2025-11-12,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+916003905992,I001,Cotton Yarn,Yarn,5205,279,Kg,424,118296,9,10646.64,9,10646.64,21293.28,139589.28,Pending,NEFT,2025-10-13,TXN991079,Courier,EWB3267814,Anita,Rejected,
139,INV-10139,2025-05-04,2025-05-05,2025-05-08,2025-06-04,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917921391069,I004,Dyed Fabric,Fabric,6005,666,Kg,347,231102,9,20799.18,9,20799.18,41598.36,272700.36,Pending,NEFT,2025-05-05,TXN440997,Road,EWB2205303,Kumar,Rejected,
140,INV-10140,2025-03-13,2025-03-16,2025-03-19,2025-04-15,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+916542942286,I002,Polyester Yarn,Yarn,5402,914,Kg,291,265974,9,23937.66,9,23937.66,47875.32,313849.32,Partial,NEFT,2025-03-16,TXN245804,Courier,EWB3364237,Kumar,Rejected,
141,INV-10141,2025-02-14,2025-02-19,2025-02-25,2025-03-21,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+916555423686,I004,Dyed Fabric,Fabric,6005,389,Kg,158,61462,9,5531.58,9,5531.58,11063.16,72525.16,Partial,Cheque,,TXN676672,Road,EWB5652005,Anita,Approved,
142,INV-10142,2024-03-13,2024-03-15,2024-03-21,2024-04-14,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+917692532503,I003,Grey Fabric,Fabric,6006,863,Kg,492,424596,9,38213.64,9,38213.64,76427.28,501023.28,Partial,NEFT,,TXN476608,Road,EWB5032818,Suresh,Approved,
143,INV-10143,2024-08-26,2024-08-29,2024-08-30,2024-09-28,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+916739877439,I001,Cotton Yarn,Yarn,5205,670,Kg,384,257280,9,23155.2,9,23155.2,46310.4,303590.4,Paid,NEFT,,TXN956078,Courier,EWB3385079,Anita,Rejected,
144,INV-10144,2024-03-30,2024-04-03,2024-04-10,2024-05-03,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+916185833314,I002,Polyester Yarn,Yarn,5402,764,Kg,389,297196,9,26747.64,9,26747.64,53495.28,350691.28,Pending,NEFT,2024-04-03,TXN537717,Road,EWB3444126,Anita,Approved,
145,INV-10145,2025-11-14,2025-11-16,2025-11-23,2025-12-16,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+918362200530,I003,Grey Fabric,Fabric,6006,214,Kg,474,101436,9,9129.24,9,9129.24,18258.48,119694.48,Pending,RTGS,2025-11-16,TXN585746,Courier,EWB2918054,Suresh,Approved,
146,INV-10146,2025-08-26,2025-08-30,2025-09-06,2025-09-29,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+919917797398,I001,Cotton Yarn,Yarn,5205,697,Kg,275,191675,9,17250.75,9,17250.75,34501.5,226176.5,Pending,RTGS,2025-08-30,TXN113416,Courier,EWB3070230,Suresh,Rejected,
147,INV-10147,2024-08-14,2024-08-17,2024-08-19,2024-09-16,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+919533426822,I001,Cotton Yarn,Yarn,5205,486,Kg,326,158436,9,14259.24,9,14259.24,28518.48,186954.48,Partial,NEFT,2024-08-17,TXN998857,Road,EWB6210892,Suresh,Rejected,
148,INV-10148,2025-01-01,2025-01-05,2025-01-09,2025-02-04,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+916664485019,I001,Cotton Yarn,Yarn,5205,303,Kg,281,85143,9,7662.87,9,7662.87,15325.74,100468.74,Pending,RTGS,2025-01-05,TXN822324,Courier,EWB6752468,Anita,Approved,
149,INV-10149,2025-07-27,2025-07-29,2025-08-01,2025-08-28,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+917112942901,I001,Cotton Yarn,Yarn,5205,147,Kg,392,57624,9,5186.16,9,5186.16,10372.32,67996.32,Partial,UPI,,TXN132344,Road,EWB1991337,Kumar,Approved,
150,INV-10150,2025-07-03,2025-07-08,2025-07-11,2025-08-07,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+918320772964,I002,Polyester Yarn,Yarn,5402,654,Kg,386,252444,9,22719.96,9,22719.96,45439.92,297883.92,Paid,NEFT,2025-07-08,TXN536710,Road,EWB1251893,Anita,Rejected,
151,INV-10151,2025-02-19,2025-02-23,2025-02-27,2025-03-25,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+916331402111,I003,Grey Fabric,Fabric,6006,662,Kg,379,250898,9,22580.82,9,22580.82,45161.64,296059.64,Partial,NEFT,2025-02-23,TXN526649,Road,EWB3471742,Anita,Rejected,
152,INV-10152,2025-02-27,2025-03-03,2025-03-04,2025-04-02,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+919477065074,I001,Cotton Yarn,Yarn,5205,583,Kg,500,291500,9,26235.0,9,26235.0,52470.0,343970.0,Partial,NEFT,,TXN840336,Road,EWB6694646,Kumar,Approved,
153,INV-10153,2024-09-24,2024-09-25,2024-09-26,2024-10-25,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+917693197505,I002,Polyester Yarn,Yarn,5402,678,Kg,208,141024,9,12692.16,9,12692.16,25384.32,166408.32,Pending,RTGS,2024-09-25,TXN214128,Courier,EWB4123221,Ravi,Approved,
154,INV-10154,2025-03-07,2025-03-10,2025-03-14,2025-04-09,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+916154318609,I005,Knitted Cloth,Fabric,6001,949,Kg,473,448877,9,40398.93,9,40398.93,80797.86,529674.86,Pending,RTGS,,TXN813979,Courier,EWB7853640,Ravi,Rejected,
155,INV-10155,2024-02-18,2024-02-22,2024-02-25,2024-03-23,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+919612084465,I004,Dyed Fabric,Fabric,6005,845,Kg,274,231530,9,20837.7,9,20837.7,41675.4,273205.4,Paid,UPI,2024-02-22,TXN108446,Road,EWB5755891,Kumar,Approved,
156,INV-10156,2024-09-09,2024-09-13,2024-09-20,2024-10-13,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+919303439570,I003,Grey Fabric,Fabric,6006,843,Kg,421,354903,9,31941.27,9,31941.27,63882.54,418785.54,Paid,Cheque,2024-09-13,TXN190693,Road,EWB6634643,Kumar,Rejected,
157,INV-10157,2025-03-10,2025-03-12,2025-03-15,2025-04-11,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+919621845556,I001,Cotton Yarn,Yarn,5205,130,Kg,259,33670,9,3030.3,9,3030.3,6060.6,39730.6,Partial,Cheque,2025-03-12,TXN846836,Road,EWB2702734,Suresh,Approved,
158,INV-10158,2024-10-02,2024-10-03,2024-10-07,2024-11-02,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919430064262,I001,Cotton Yarn,Yarn,5205,961,Kg,250,240250,9,21622.5,9,21622.5,43245.0,283495.0,Paid,UPI,,TXN297741,Road,EWB1773406,Ravi,Approved,
159,INV-10159,2025-05-28,2025-06-01,2025-06-03,2025-07-01,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+916833499769,I001,Cotton Yarn,Yarn,5205,962,Kg,469,451178,9,40606.02,9,40606.02,81212.04,532390.04,Paid,Cheque,2025-06-01,TXN140189,Road,EWB6113664,Ravi,Rejected,
